customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,customer_segment
1681,11,10,585238.38,4,3,3,10,High Value
1682,94,7,650912.95,1,1,3,5,Low Value
1683,57,7,283453.21,2,1,1,4,Low Value
1684,85,7,352745.72,1,1,1,3,Low Value
1685,46,13,643335.29,2,4,3,9,Medium Value
1686,20,12,866193.12,3,3,4,10,High Value
1687,77,10,622851.89,2,3,3,8,Medium Value
1688,29,7,453502.61,3,1,2,6,Low Value
1689,33,14,839417.98,3,4,4,11,High Value
1690,40,9,337390.7,3,2,1,6,Low Value
1691,83,7,259116.99,1,1,1,3,Low Value
1692,49,11,752137.36,2,3,4,9,Medium Value
1693,6,6,310423.92,4,1,1,6,Low Value
1694,16,17,1158144.79,4,4,4,12,High Value
1695,102,7,412733.71,1,1,1,3,Low Value
1696,71,8,341760.74,2,2,1,5,Low Value
1697,25,8,466385.05,3,2,2,7,Medium Value
1698,44,7,429137.93,2,1,2,5,Low Value
1699,14,13,878833.09,4,4,4,12,High Value
1700,4,16,927404.8099999999,4,4,4,12,High Value
1701,120,9,611887.26,1,2,3,6,Low Value
1702,53,10,431529.08,2,3,2,7,Medium Value
1703,73,16,787331.55,2,4,4,10,High Value
1704,34,10,537576.71,3,3,2,8,Medium Value
1705,42,6,546572.9299999999,2,1,2,5,Low Value
1706,180,7,488256.62,1,1,2,4,Low Value
1707,82,9,498089.19,2,2,2,6,Low Value
1708,69,11,513729.35,2,3,2,7,Medium Value
1709,26,7,368547.59,3,1,1,5,Low Value
1710,30,12,563218.45,3,3,3,9,Medium Value
1711,164,5,215830.56,1,1,1,3,Low Value
1712,32,14,664208.58,3,4,3,10,High Value
1713,66,9,508116.25,2,2,2,6,Low Value
1714,13,13,703839.82,4,4,3,11,High Value
1715,19,16,680412.22,3,4,3,10,High Value
1716,16,10,757755.58,4,3,4,11,High Value
1717,70,11,491977.05,2,3,2,7,Medium Value
1718,98,11,652351.87,1,3,3,7,Medium Value
1719,26,9,377105.94,3,2,1,6,Low Value
1720,19,11,560480.26,3,3,3,9,Medium Value
1721,95,13,729288.9,1,4,4,9,Medium Value
1722,34,13,673257.72,3,4,3,10,High Value
1723,41,11,825734.28,2,3,4,9,Medium Value
1724,238,3,132118.57,1,1,1,3,Low Value
1725,27,15,909293.91,3,4,4,11,High Value
1726,14,20,1093308.29,4,4,4,12,High Value
1727,49,7,500888.88,2,1,2,5,Low Value
1728,79,7,625776.23,2,1,3,6,Low Value
1729,102,7,414456.46,1,1,1,3,Low Value
1730,46,10,662883.5,2,3,3,8,Medium Value
1731,44,15,1195214.41,2,4,4,10,High Value
1732,136,9,370563.7,1,2,1,4,Low Value
1733,58,10,587070.61,2,3,3,8,Medium Value
1734,53,9,469946.67,2,2,2,6,Low Value
1735,39,13,840460.26,3,4,4,11,High Value
1736,32,7,314515.05,3,1,1,5,Low Value
1737,32,4,335411.65,3,1,1,5,Low Value
1738,89,17,918289.1900000001,1,4,4,9,Medium Value
1739,198,6,280290.69,1,1,1,3,Low Value
1740,2,11,1194554.01,4,3,4,11,High Value
1741,64,6,372774.66,2,1,1,4,Low Value
1742,31,11,695710.6699999999,3,3,3,9,Medium Value
1743,37,7,373212.95,3,1,1,5,Low Value
1744,10,8,276799.22,4,2,1,7,Medium Value
1745,38,9,649323.59,3,2,3,8,Medium Value
1746,234,7,622507.13,1,1,3,5,Low Value
1747,13,14,646046.71,4,4,3,11,High Value
1748,22,12,742624.89,3,3,4,10,High Value
1749,22,11,554436.77,3,3,2,8,Medium Value
1750,26,12,714412.93,3,3,3,9,Medium Value
1751,5,16,920867.42,4,4,4,12,High Value
1752,200,7,499389.36,1,1,2,4,Low Value
1753,62,13,686677.66,2,4,3,9,Medium Value
1754,31,13,972276.3300000001,3,4,4,11,High Value
1755,68,11,552060.28,2,3,2,7,Medium Value
1756,6,9,426141.01,4,2,2,8,Medium Value
1757,40,8,551699.25,3,2,2,7,Medium Value
1758,1,13,785844.72,4,4,4,12,High Value
1759,46,6,483174.41,2,1,2,5,Low Value
1760,12,13,761332.8200000001,4,4,4,12,High Value
1761,131,7,515893.66,1,1,2,4,Low Value
1762,53,10,599327.89,2,3,3,8,Medium Value
1763,144,6,333994.57999999996,1,1,1,3,Low Value
1764,95,5,335441.10000000003,1,1,1,3,Low Value
1765,16,5,532381.99,4,1,2,7,Medium Value
1766,101,6,338607.4,1,1,1,3,Low Value
1767,15,9,431123.4,4,2,2,8,Medium Value
1768,10,12,776328.75,4,3,4,11,High Value
1769,36,8,348977.17000000004,3,2,1,6,Low Value
1770,118,8,545454.55,1,2,2,5,Low Value
1771,132,7,537348.03,1,1,2,4,Low Value
1772,134,10,727123.77,1,3,4,8,Medium Value
1773,6,15,682405.02,4,4,3,11,High Value
1774,96,17,1137558.88,1,4,4,9,Medium Value
1775,17,11,838685.1699999999,4,3,4,11,High Value
1776,6,12,645559.22,4,3,3,10,High Value
1777,67,11,679227.22,2,3,3,8,Medium Value
1778,14,14,638518.59,4,4,3,11,High Value
1779,27,17,668742.78,3,4,3,10,High Value
1780,12,9,581143.54,4,2,3,9,Medium Value
1781,75,9,561997.36,2,2,3,7,Medium Value
1782,7,13,539928.97,4,4,2,10,High Value
1783,211,8,677139.04,1,2,3,6,Low Value
1784,57,13,492126.81,2,4,2,8,Medium Value
1785,54,8,635276.29,2,2,3,7,Medium Value
1786,98,16,1360508.6600000001,1,4,4,9,Medium Value
1787,127,6,252742.21,1,1,1,3,Low Value
1788,6,17,1161421.5,4,4,4,12,High Value
1789,27,11,498827.89,3,3,2,8,Medium Value
1790,12,12,825735.19,4,3,4,11,High Value
1791,100,12,815893.02,1,3,4,8,Medium Value
1792,11,5,153031.87,4,1,1,6,Low Value
1793,208,6,398642.65,1,1,1,3,Low Value
1794,156,6,333283.41000000003,1,1,1,3,Low Value
1795,34,8,278016.78,3,2,1,6,Low Value
1796,101,7,328995.46,1,1,1,3,Low Value
1797,13,8,545522.25,4,2,2,8,Medium Value
1798,9,12,599504.51,4,3,3,10,High Value
1799,20,9,290076.38,3,2,1,6,Low Value
1800,36,13,813938.69,3,4,4,11,High Value
1801,18,11,644857.01,3,3,3,9,Medium Value
1802,3,9,552832.35,4,2,2,8,Medium Value
1803,65,8,394402.28,2,2,1,5,Low Value
1804,24,12,827215.98,3,3,4,10,High Value
1805,31,10,592823.15,3,3,3,9,Medium Value
1806,151,5,242321.83000000002,1,1,1,3,Low Value
1807,11,13,516055.49,4,4,2,10,High Value
1808,102,10,466853.68,1,3,2,6,Low Value
1809,59,10,538326.16,2,3,2,7,Medium Value
1810,156,10,354659.71,1,3,1,5,Low Value
1811,12,11,806623.72,4,3,4,11,High Value
1812,88,7,425203.21,1,1,2,4,Low Value
1813,94,6,615059.98,1,1,3,5,Low Value
1814,123,9,557205.79,1,2,2,5,Low Value
1815,34,13,816675.5,3,4,4,11,High Value
1816,53,7,489915.16000000003,2,1,2,5,Low Value
1817,5,7,696250.78,4,1,3,8,Medium Value
1818,32,14,815808.51,3,4,4,11,High Value
1819,62,8,642084.78,2,2,3,7,Medium Value
1820,55,15,835740.9199999999,2,4,4,10,High Value
1821,18,9,431616.43,3,2,2,7,Medium Value
1822,25,11,731547.9299999999,3,3,4,10,High Value
1823,23,11,590349.07,3,3,3,9,Medium Value
1824,13,17,873629.51,4,4,4,12,High Value
1825,265,5,351295.72,1,1,1,3,Low Value
1826,71,9,673621.83,2,2,3,7,Medium Value
1827,16,12,738943.9199999999,4,3,4,11,High Value
1828,81,14,949926.08,2,4,4,10,High Value
1829,72,7,364517.69,2,1,1,4,Low Value
1830,7,4,206492.34,4,1,1,6,Low Value
1831,2,12,761535.88,4,3,4,11,High Value
1832,6,12,675818.24,4,3,3,10,High Value
1833,191,8,401820.13,1,2,1,4,Low Value
1834,14,13,764298.03,4,4,4,12,High Value
1835,217,7,315077.52,1,1,1,3,Low Value
1836,8,11,661568.0,4,3,3,10,High Value
1837,72,8,556065.69,2,2,2,6,Low Value
1838,133,7,383581.85,1,1,1,3,Low Value
1839,45,9,894366.84,2,2,4,8,Medium Value
1840,78,11,493353.02,2,3,2,7,Medium Value
1841,39,12,577647.74,3,3,3,9,Medium Value
1842,15,12,833707.64,4,3,4,11,High Value
1843,11,10,802552.9,4,3,4,11,High Value
1844,47,6,178144.9,2,1,1,4,Low Value
1845,47,14,695941.59,2,4,3,9,Medium Value
1846,23,9,528098.45,3,2,2,7,Medium Value
1847,18,9,540798.9500000001,3,2,2,7,Medium Value
1848,96,10,634132.45,1,3,3,7,Medium Value
1849,19,11,756949.92,3,3,4,10,High Value
1850,125,9,385476.27,1,2,1,4,Low Value
1851,106,10,448303.66,1,3,2,6,Low Value
1852,82,13,960648.8400000001,2,4,4,10,High Value
1853,23,13,739306.38,3,4,4,11,High Value
1854,31,5,607144.56,3,1,3,7,Medium Value
1855,11,13,526477.58,4,4,2,10,High Value
1856,72,12,766292.37,2,3,4,9,Medium Value
1857,64,8,565461.58,2,2,3,7,Medium Value
1858,108,12,753363.26,1,3,4,8,Medium Value
1859,4,12,883793.3,4,3,4,11,High Value
1860,36,10,416368.78,3,3,1,7,Medium Value
1861,92,6,475931.51,1,1,2,4,Low Value
1862,15,11,613529.16,4,3,3,10,High Value
1863,48,7,518285.56,2,1,2,5,Low Value
1864,19,8,417753.26,3,2,2,7,Medium Value
1865,90,7,326382.92000000004,1,1,1,3,Low Value
1866,25,10,423001.33999999997,3,3,2,8,Medium Value
1867,36,5,290954.54,3,1,1,5,Low Value
1868,8,10,497282.53,4,3,2,9,Medium Value
1869,64,7,630670.92,2,1,3,6,Low Value
1870,79,8,442193.33999999997,2,2,2,6,Low Value
1871,86,9,356721.31,1,2,1,4,Low Value
1872,50,9,571228.5700000001,2,2,3,7,Medium Value
1873,40,6,279072.13,3,1,1,5,Low Value
1874,20,7,300731.35,3,1,1,5,Low Value
1875,236,6,550240.49,1,1,2,4,Low Value
1876,139,8,517494.57,1,2,2,5,Low Value
1877,3,16,1016378.53,4,4,4,12,High Value
1878,79,14,772564.16,2,4,4,10,High Value
1879,135,12,456437.64,1,3,2,6,Low Value
1880,237,7,336739.52,1,1,1,3,Low Value
1881,33,6,275610.35,3,1,1,5,Low Value
1882,72,11,702148.34,2,3,3,8,Medium Value
1883,48,7,274266.26,2,1,1,4,Low Value
1884,26,10,401029.47,3,3,1,7,Medium Value
1885,12,15,809165.47,4,4,4,12,High Value
1886,84,9,343546.42000000004,1,2,1,4,Low Value
1887,18,13,951332.4299999999,3,4,4,11,High Value
1888,13,9,595804.3,4,2,3,9,Medium Value
1889,9,9,413640.1,4,2,1,7,Medium Value
1890,36,10,393776.89,3,3,1,7,Medium Value
1891,26,14,823254.99,3,4,4,11,High Value
1892,97,10,346117.33999999997,1,3,1,5,Low Value
1893,94,15,806619.07,1,4,4,9,Medium Value
1894,75,9,336740.44,2,2,1,5,Low Value
1895,21,10,712642.68,3,3,3,9,Medium Value
1896,72,10,478870.22000000003,2,3,2,7,Medium Value
1897,12,16,973923.36,4,4,4,12,High Value
1898,2,9,499408.72000000003,4,2,2,8,Medium Value
1899,75,8,566353.6900000001,2,2,3,7,Medium Value
1900,234,6,310512.17,1,1,1,3,Low Value
1901,18,4,228451.07,3,1,1,5,Low Value
1902,30,7,381871.72000000003,3,1,1,5,Low Value
1903,20,10,612488.6,3,3,3,9,Medium Value
1904,5,12,639379.11,4,3,3,10,High Value
1905,2,10,859121.81,4,3,4,11,High Value
1906,106,11,591362.53,1,3,3,7,Medium Value
1907,296,5,422763.58,1,1,2,4,Low Value
1908,75,7,487835.70999999996,2,1,2,5,Low Value
1909,13,15,1045679.18,4,4,4,12,High Value
1910,27,10,836338.94,3,3,4,10,High Value
1911,42,10,631648.2000000001,2,3,3,8,Medium Value
1912,60,9,673881.75,2,2,3,7,Medium Value
1913,122,11,825948.6799999999,1,3,4,8,Medium Value
1914,27,9,523377.16,3,2,2,7,Medium Value
1915,53,8,757414.12,2,2,4,8,Medium Value
1916,119,9,483797.87,1,2,2,5,Low Value
1917,165,9,626551.8099999999,1,2,3,6,Low Value
1918,129,8,512520.02999999997,1,2,2,5,Low Value
1919,10,15,1105865.36,4,4,4,12,High Value
1920,238,9,395729.38,1,2,1,4,Low Value
1921,5,15,980851.0499999999,4,4,4,12,High Value
1922,49,7,283306.77,2,1,1,4,Low Value
1923,24,16,708420.8,3,4,3,10,High Value
1924,62,7,373065.85,2,1,1,4,Low Value
1925,28,10,654315.01,3,3,3,9,Medium Value
1926,55,13,617055.9,2,4,3,9,Medium Value
1927,66,8,549644.85,2,2,2,6,Low Value
1928,74,7,375811.32,2,1,1,4,Low Value
1929,106,10,621753.54,1,3,3,7,Medium Value
1930,145,9,493878.06999999995,1,2,2,5,Low Value
1931,69,10,746581.8,2,3,4,9,Medium Value
1932,4,10,391454.88,4,3,1,8,Medium Value
1933,103,8,534742.98,1,2,2,5,Low Value
1934,28,8,436028.85,3,2,2,7,Medium Value
1935,21,9,471005.47,3,2,2,7,Medium Value
1936,24,9,592546.77,3,2,3,8,Medium Value
1937,19,5,231372.03,3,1,1,5,Low Value
1938,128,7,237591.97999999998,1,1,1,3,Low Value
1939,78,9,364406.97,2,2,1,5,Low Value
1940,21,9,561853.7,3,2,3,8,Medium Value
1941,104,11,574297.77,1,3,3,7,Medium Value
1942,30,8,425123.5,3,2,2,7,Medium Value
1943,54,8,272133.98,2,2,1,5,Low Value
1944,11,11,576124.36,4,3,3,10,High Value
1945,35,14,1018726.97,3,4,4,11,High Value
1946,45,9,714938.75,2,2,3,7,Medium Value
1947,62,11,907707.43,2,3,4,9,Medium Value
1948,48,8,476752.74,2,2,2,6,Low Value
1949,26,10,572270.67,3,3,3,9,Medium Value
1950,57,8,485908.6,2,2,2,6,Low Value
1951,25,9,497613.23,3,2,2,7,Medium Value
1952,9,9,801943.55,4,2,4,10,High Value
1953,2,14,586045.78,4,4,3,11,High Value
1954,18,11,735436.6900000001,3,3,4,10,High Value
1955,19,8,344347.62,3,2,1,6,Low Value
1956,14,9,678064.91,4,2,3,9,Medium Value
1957,47,10,531917.44,2,3,2,7,Medium Value
1958,126,10,530850.05,1,3,2,6,Low Value
1959,28,9,679017.09,3,2,3,8,Medium Value
1960,13,11,785299.54,4,3,4,11,High Value
1961,50,11,698360.38,2,3,3,8,Medium Value
1962,6,11,690507.7,4,3,3,10,High Value
1963,9,7,338623.48,4,1,1,6,Low Value
1964,11,11,499184.88,4,3,2,9,Medium Value
1965,41,13,626246.52,2,4,3,9,Medium Value
1966,17,8,453031.53,4,2,2,8,Medium Value
1967,9,9,231543.74,4,2,1,7,Medium Value
1968,12,14,552698.36,4,4,2,10,High Value
1969,28,15,1029970.04,3,4,4,11,High Value
1970,144,8,227580.01,1,2,1,4,Low Value
1971,54,8,316807.02,2,2,1,5,Low Value
1972,2,11,1015816.23,4,3,4,11,High Value
1973,23,7,282871.69,3,1,1,5,Low Value
1974,23,11,350268.66,3,3,1,7,Medium Value
1975,95,11,770747.6900000001,1,3,4,8,Medium Value
1976,64,8,741893.38,2,2,4,8,Medium Value
1977,48,15,795875.73,2,4,4,10,High Value
1978,96,12,728946.21,1,3,4,8,Medium Value
1979,229,9,434198.13,1,2,2,5,Low Value
1980,9,14,909257.96,4,4,4,12,High Value
1981,25,6,314575.01,3,1,1,5,Low Value
1982,38,6,539263.17,3,1,2,6,Low Value
1983,18,12,728567.88,3,3,4,10,High Value
1984,32,8,461609.65,3,2,2,7,Medium Value
1985,3,13,636707.15,4,4,3,11,High Value
1986,4,9,542496.99,4,2,2,8,Medium Value
1987,78,15,664084.4299999999,2,4,3,9,Medium Value
1988,131,12,953705.16,1,3,4,8,Medium Value
1989,9,13,601188.37,4,4,3,11,High Value
1990,17,12,622883.73,4,3,3,10,High Value
1991,46,5,322902.81,2,1,1,4,Low Value
1992,7,9,591061.85,4,2,3,9,Medium Value
1993,95,15,589713.12,1,4,3,8,Medium Value
1994,67,7,351845.25,2,1,1,4,Low Value
1995,4,11,638185.2,4,3,3,10,High Value
1996,18,9,329468.33999999997,3,2,1,6,Low Value
1997,33,12,669438.9,3,3,3,9,Medium Value
1998,23,9,400578.48,3,2,1,6,Low Value
1999,174,7,368082.83999999997,1,1,1,3,Low Value
2000,72,9,552749.31,2,2,2,6,Low Value
2001,5,10,598438.8400000001,4,3,3,10,High Value
2002,175,9,484386.19,1,2,2,5,Low Value
2003,159,9,454614.86,1,2,2,5,Low Value
2004,1,7,323138.64,4,1,1,6,Low Value
2005,23,13,703111.32,3,4,3,10,High Value
2006,15,9,431870.45,4,2,2,8,Medium Value
2007,22,13,612342.83,3,4,3,10,High Value
2008,24,12,684708.53,3,3,3,9,Medium Value
2009,268,5,398114.82999999996,1,1,1,3,Low Value
2010,72,8,312599.27,2,2,1,5,Low Value
2011,57,11,729711.29,2,3,4,9,Medium Value
2012,130,7,382700.11,1,1,1,3,Low Value
2013,28,9,430535.33999999997,3,2,2,7,Medium Value
2014,136,10,505231.05,1,3,2,6,Low Value
2015,40,9,640890.86,3,2,3,8,Medium Value
2016,19,12,425208.94,3,3,2,8,Medium Value
2017,19,9,480575.82999999996,3,2,2,7,Medium Value
2018,86,11,638822.14,1,3,3,7,Medium Value
2019,166,4,193790.59000000003,1,1,1,3,Low Value
2020,18,11,914757.33,3,3,4,10,High Value
2021,17,10,775335.9500000001,4,3,4,11,High Value
2022,78,13,556235.21,2,4,2,8,Medium Value
2023,180,11,495903.78,1,3,2,6,Low Value
2024,25,13,859557.03,3,4,4,11,High Value
2025,10,14,797479.1,4,4,4,12,High Value
2026,80,11,837917.37,2,3,4,9,Medium Value
2027,64,11,551209.49,2,3,2,7,Medium Value
2028,8,16,1005272.46,4,4,4,12,High Value
2029,1,10,676885.11,4,3,3,10,High Value
2030,20,7,384537.68,3,1,1,5,Low Value
2031,7,12,638887.73,4,3,3,10,High Value
2032,66,12,589235.42,2,3,3,8,Medium Value
2033,2,9,564866.13,4,2,3,9,Medium Value
2034,112,5,385993.31,1,1,1,3,Low Value
2035,22,14,640299.13,3,4,3,10,High Value
2036,3,14,527476.22,4,4,2,10,High Value
2037,67,13,843367.56,2,4,4,10,High Value
2038,84,12,1092456.27,1,3,4,8,Medium Value
2039,3,10,542824.99,4,3,2,9,Medium Value
2040,21,12,584418.59,3,3,3,9,Medium Value
2041,43,8,720702.29,2,2,3,7,Medium Value
2042,42,8,435636.92,2,2,2,6,Low Value
2043,7,15,1064331.33,4,4,4,12,High Value
2044,2,11,739452.72,4,3,4,11,High Value
2045,53,9,509411.72,2,2,2,6,Low Value
2046,64,9,489323.78,2,2,2,6,Low Value
2047,121,10,549047.36,1,3,2,6,Low Value
2048,29,9,578322.3,3,2,3,8,Medium Value
2049,4,7,463098.47,4,1,2,7,Medium Value
2050,43,8,581043.8200000001,2,2,3,7,Medium Value
2051,60,10,741353.9,2,3,4,9,Medium Value
2052,103,12,753677.22,1,3,4,8,Medium Value
2053,144,13,517395.31,1,4,2,7,Medium Value
2054,20,12,854967.27,3,3,4,10,High Value
2055,252,9,537399.24,1,2,2,5,Low Value
2056,163,8,516813.77,1,2,2,5,Low Value
2057,87,13,708691.19,1,4,3,8,Medium Value
2058,75,17,955408.54,2,4,4,10,High Value
2059,17,10,472883.69999999995,4,3,2,9,Medium Value
2060,82,6,439590.21,2,1,2,5,Low Value
2061,61,9,516716.17,2,2,2,6,Low Value
2062,37,9,541391.88,3,2,2,7,Medium Value
2063,3,8,210720.63999999998,4,2,1,7,Medium Value
2064,31,9,471988.85,3,2,2,7,Medium Value
2065,38,14,900502.59,3,4,4,11,High Value
2066,17,13,989577.91,4,4,4,12,High Value
2067,54,11,606489.67,2,3,3,8,Medium Value
2068,40,10,644778.44,3,3,3,9,Medium Value
2069,10,9,480107.26,4,2,2,8,Medium Value
2070,22,10,479089.41000000003,3,3,2,8,Medium Value
2071,3,12,404769.64,4,3,1,8,Medium Value
2072,37,9,275059.06,3,2,1,6,Low Value
2073,12,10,778041.81,4,3,4,11,High Value
2074,130,11,588097.92,1,3,3,7,Medium Value
2075,7,15,704400.29,4,4,3,11,High Value
2076,82,10,606093.69,2,3,3,8,Medium Value
2077,100,7,233492.45,1,1,1,3,Low Value
2078,3,9,512320.83999999997,4,2,2,8,Medium Value
2079,51,19,962285.5,2,4,4,10,High Value
2080,18,7,322612.33999999997,3,1,1,5,Low Value
2081,253,10,619150.93,1,3,3,7,Medium Value
2082,46,7,337492.73,2,1,1,4,Low Value
2083,136,15,737737.59,1,4,4,9,Medium Value
2084,65,11,1031473.36,2,3,4,9,Medium Value
2085,20,9,606648.94,3,2,3,8,Medium Value
2086,2,13,527780.31,4,4,2,10,High Value
2087,3,12,614161.88,4,3,3,10,High Value
2088,16,11,938926.81,4,3,4,11,High Value
2089,40,10,659349.29,3,3,3,9,Medium Value
2090,89,9,763393.05,1,2,4,7,Medium Value
2091,3,15,802501.97,4,4,4,12,High Value
2092,56,15,741185.49,2,4,4,10,High Value
2093,27,10,459421.05,3,3,2,8,Medium Value
2094,31,12,526073.17,3,3,2,8,Medium Value
2095,9,11,530712.71,4,3,2,9,Medium Value
2096,68,8,316246.39,2,2,1,5,Low Value
2097,74,10,621803.8,2,3,3,8,Medium Value
2098,170,8,433349.04,1,2,2,5,Low Value
2099,221,6,402136.52,1,1,1,3,Low Value
2100,27,15,846445.77,3,4,4,11,High Value
2101,26,13,596900.65,3,4,3,10,High Value
2102,36,9,500894.56,3,2,2,7,Medium Value
2103,103,9,741842.86,1,2,4,7,Medium Value
2104,7,10,615074.23,4,3,3,10,High Value
2105,8,11,640241.0,4,3,3,10,High Value
2106,18,10,795727.38,3,3,4,10,High Value
2107,120,5,143945.06,1,1,1,3,Low Value
2108,105,4,352719.42,1,1,1,3,Low Value
2109,30,10,785279.15,3,3,4,10,High Value
2110,94,16,748356.87,1,4,4,9,Medium Value
2111,19,8,553887.62,3,2,2,7,Medium Value
2112,112,6,456847.94000000006,1,1,2,4,Low Value
2113,31,11,680846.04,3,3,3,9,Medium Value
2114,58,7,352035.66000000003,2,1,1,4,Low Value
2115,40,8,677827.6,3,2,3,8,Medium Value
2116,17,14,806746.98,4,4,4,12,High Value
2117,23,6,326186.27,3,1,1,5,Low Value
2118,35,13,785197.9,3,4,4,11,High Value
2119,173,6,371485.39,1,1,1,3,Low Value
2120,14,7,485710.51,4,1,2,7,Medium Value
2121,16,10,620376.1799999999,4,3,3,10,High Value
2122,5,10,776430.26,4,3,4,11,High Value
2123,86,15,649472.79,1,4,3,8,Medium Value
2124,64,6,217571.7,2,1,1,4,Low Value
2125,31,15,949653.36,3,4,4,11,High Value
2126,26,11,790599.0700000001,3,3,4,10,High Value
2127,22,11,786055.31,3,3,4,10,High Value
2128,22,12,652167.12,3,3,3,9,Medium Value
2129,18,12,954734.68,3,3,4,10,High Value
2130,86,14,978673.41,1,4,4,9,Medium Value
2131,37,8,762684.47,3,2,4,9,Medium Value
2132,84,11,817812.93,1,3,4,8,Medium Value
2133,84,4,124724.97,1,1,1,3,Low Value
2134,49,10,460726.1,2,3,2,7,Medium Value
2135,30,16,1261054.67,3,4,4,11,High Value
2136,203,7,654179.89,1,1,3,5,Low Value
2137,17,14,1091791.9,4,4,4,12,High Value
2138,7,10,494367.99,4,3,2,9,Medium Value
2139,88,11,678020.74,1,3,3,7,Medium Value
2140,41,11,686965.99,2,3,3,8,Medium Value
2141,2,7,533280.68,4,1,2,7,Medium Value
2142,20,7,243273.89,3,1,1,5,Low Value
2143,40,11,412864.02999999997,3,3,1,7,Medium Value
2144,50,10,517295.3,2,3,2,7,Medium Value
2145,14,13,961864.65,4,4,4,12,High Value
2146,43,10,484938.25,2,3,2,7,Medium Value
2147,64,8,631536.0900000001,2,2,3,7,Medium Value
2148,58,14,680622.14,2,4,3,9,Medium Value
2149,223,4,328454.48000000004,1,1,1,3,Low Value
2150,63,7,512179.19999999995,2,1,2,5,Low Value
2151,73,14,458451.73,2,4,2,8,Medium Value
2152,72,11,549956.84,2,3,2,7,Medium Value
2153,105,6,295619.25,1,1,1,3,Low Value
2154,130,11,495052.57,1,3,2,6,Low Value
2155,56,15,675956.75,2,4,3,9,Medium Value
2156,79,11,748900.3200000001,2,3,4,9,Medium Value
2157,23,17,888351.31,3,4,4,11,High Value
2158,36,15,573941.12,3,4,3,10,High Value
2159,4,13,583504.16,4,4,3,11,High Value
2160,51,7,484297.67,2,1,2,5,Low Value
2161,71,15,801895.25,2,4,4,10,High Value
2162,80,15,805902.9400000001,2,4,4,10,High Value
2163,37,12,650863.02,3,3,3,9,Medium Value
2164,61,13,827262.64,2,4,4,10,High Value
2165,21,14,840494.13,3,4,4,11,High Value
2166,140,10,361234.06,1,3,1,5,Low Value
2167,120,9,369005.3,1,2,1,4,Low Value
2168,84,7,486333.15,1,1,2,4,Low Value
2169,104,7,401131.88,1,1,1,3,Low Value
2170,2,11,894790.2200000001,4,3,4,11,High Value
2171,15,11,666897.14,4,3,3,10,High Value
2172,85,9,491587.21,1,2,2,5,Low Value
2173,36,10,792326.49,3,3,4,10,High Value
2174,65,7,360434.33,2,1,1,4,Low Value
2175,1,7,366070.47,4,1,1,6,Low Value
2176,118,8,495584.42000000004,1,2,2,5,Low Value
2177,84,9,482721.11,1,2,2,5,Low Value
2178,4,16,912840.47,4,4,4,12,High Value
2179,53,8,527583.73,2,2,2,6,Low Value
2180,26,10,426164.56,3,3,2,8,Medium Value
2181,67,7,466219.08999999997,2,1,2,5,Low Value
2182,17,10,556492.03,4,3,2,9,Medium Value
2183,329,4,157442.57,1,1,1,3,Low Value
2184,28,12,798211.17,3,3,4,10,High Value
2185,61,9,533516.27,2,2,2,6,Low Value
2186,39,10,461404.68,3,3,2,8,Medium Value
2187,7,9,423751.49,4,2,2,8,Medium Value
2188,25,13,974394.91,3,4,4,11,High Value
2189,156,7,577036.6,1,1,3,5,Low Value
2190,265,4,449492.68,1,1,2,4,Low Value
2191,23,12,623120.8200000001,3,3,3,9,Medium Value
2192,4,8,504777.01,4,2,2,8,Medium Value
2193,29,12,748930.55,3,3,4,10,High Value
2194,52,10,471460.94,2,3,2,7,Medium Value
2195,49,17,870893.0,2,4,4,10,High Value
2196,246,10,943263.12,1,3,4,8,Medium Value
2197,18,11,647123.46,3,3,3,9,Medium Value
2198,15,9,459025.74,4,2,2,8,Medium Value
2199,8,12,306293.64,4,3,1,8,Medium Value
2200,29,13,769355.09,3,4,4,11,High Value
2201,22,20,1507051.47,3,4,4,11,High Value
2202,207,7,616480.83,1,1,3,5,Low Value
2203,25,10,539023.6799999999,3,3,2,8,Medium Value
2204,117,9,538180.73,1,2,2,5,Low Value
2205,37,13,618341.78,3,4,3,10,High Value
2206,43,14,820252.48,2,4,4,10,High Value
2207,6,9,415911.14999999997,4,2,1,7,Medium Value
2208,132,9,530083.73,1,2,2,5,Low Value
2209,119,3,176985.8,1,1,1,3,Low Value
2210,41,9,501353.13,2,2,2,6,Low Value
2211,8,6,289891.63,4,1,1,6,Low Value
2212,8,11,523878.56,4,3,2,9,Medium Value
2213,174,9,670013.6,1,2,3,6,Low Value
2214,49,5,345738.9,2,1,1,4,Low Value
2215,225,6,199714.66,1,1,1,3,Low Value
2216,22,8,249509.98,3,2,1,6,Low Value
2217,145,9,276841.43,1,2,1,4,Low Value
2218,35,8,393536.47,3,2,1,6,Low Value
2219,99,10,749658.9,1,3,4,8,Medium Value
2220,31,12,504887.83999999997,3,3,2,8,Medium Value
2221,39,11,767486.26,3,3,4,10,High Value
2222,19,11,559162.06,3,3,3,9,Medium Value
2223,7,17,976646.67,4,4,4,12,High Value
2224,55,8,330668.42,2,2,1,5,Low Value
2225,67,10,936006.2000000001,2,3,4,9,Medium Value
