order_id,customer_id,product_id,order_date,quantity,price_order,total_amount,customer_name,age,city,gender,product_name,category,price_product,year,month,month_name,year_month
3431,165,91,2025-10-09,4,9608.7,38434.8,Customer_165,19,Chennai,Male,Product_91,Beauty,9608.7,2025,10,Oct,2025-10
3432,4649,11,2025-02-18,2,43706.96,87413.92,Customer_4649,36,Mumbai,Female,Product_11,Sports,43706.96,2025,2,Feb,2025-02
3433,1713,70,2025-09-05,3,35116.83,105350.49,Customer_1713,37,Bangalore,Female,Product_70,Sports,35116.83,2025,9,Sep,2025-09
3434,103,8,2026-05-02,4,39083.12,156332.48,Customer_103,28,Bangalore,Male,Product_8,Beauty,39083.12,2026,5,May,2026-05
3435,2739,38,2026-01-05,1,34408.99,34408.99,Customer_2739,19,Mumbai,Male,Product_38,Clothing,34408.99,2026,1,Jan,2026-01
3436,4120,70,2025-10-13,2,35116.83,70233.66,Customer_4120,59,Hyderabad,Male,Product_70,Sports,35116.83,2025,10,Oct,2025-10
3437,186,64,2025-01-02,2,14413.18,28826.36,Customer_186,23,Delhi,Female,Product_64,Sports,14413.18,2025,1,Jan,2025-01
3438,1656,67,2025-06-07,2,41467.62,82935.24,Customer_1656,30,Pune,Male,Product_67,Clothing,41467.62,2025,6,Jun,2025-06
3439,4024,8,2025-03-06,3,39083.12,117249.36,Customer_4024,61,Bangalore,Female,Product_8,Beauty,39083.12,2025,3,Mar,2025-03
3440,1835,65,2026-01-22,4,42241.64,168966.56,Customer_1835,64,Chennai,Male,Product_65,Beauty,42241.64,2026,1,Jan,2026-01
3441,3269,93,2026-05-14,4,12961.5,51846.0,Customer_3269,58,Hyderabad,Male,Product_93,Beauty,12961.5,2026,5,May,2026-05
3442,839,78,2025-12-09,1,8725.0,8725.0,Customer_839,36,Pune,Female,Product_78,Beauty,8725.0,2025,12,Dec,2025-12
3443,3101,24,2026-03-08,2,45641.76,91283.52,Customer_3101,49,Hyderabad,Female,Product_24,Sports,45641.76,2026,3,Mar,2026-03
3444,618,60,2025-02-25,3,29233.32,87699.96,Customer_618,36,Bangalore,Female,Product_60,Sports,29233.32,2025,2,Feb,2025-02
3445,416,22,2025-02-20,1,26836.66,26836.66,Customer_416,21,Pune,Male,Product_22,Beauty,26836.66,2025,2,Feb,2025-02
3446,1186,63,2025-12-27,1,38903.86,38903.86,Customer_1186,35,Bangalore,Male,Product_63,Sports,38903.86,2025,12,Dec,2025-12
3447,1557,3,2025-01-01,3,25357.17,76071.51,Customer_1557,60,Bangalore,Male,Product_3,Beauty,25357.17,2025,1,Jan,2025-01
3448,4699,10,2025-07-28,2,2693.21,5386.42,Customer_4699,49,Delhi,Female,Product_10,Sports,2693.21,2025,7,Jul,2025-07
3449,4377,7,2025-09-30,3,29152.05,87456.15,Customer_4377,33,Pune,Male,Product_7,Clothing,29152.05,2025,9,Sep,2025-09
3450,1260,91,2026-07-10,2,9608.7,19217.4,Customer_1260,25,Bangalore,Male,Product_91,Beauty,9608.7,2026,7,Jul,2026-07
3451,2208,70,2026-01-04,4,35116.83,140467.32,Customer_2208,64,Pune,Male,Product_70,Sports,35116.83,2026,1,Jan,2026-01
3452,4351,73,2026-05-03,1,14958.13,14958.13,Customer_4351,43,Delhi,Female,Product_73,Electronics,14958.13,2026,5,May,2026-05
3453,2691,24,2026-01-15,3,45641.76,136925.28,Customer_2691,28,Mumbai,Female,Product_24,Sports,45641.76,2026,1,Jan,2026-01
3454,431,40,2026-01-06,3,28082.68,84248.04,Customer_431,45,Chennai,Male,Product_40,Sports,28082.68,2026,1,Jan,2026-01
3455,3956,15,2025-06-23,3,20590.51,61771.53,Customer_3956,33,Bangalore,Male,Product_15,Electronics,20590.51,2025,6,Jun,2025-06
3456,2262,9,2025-02-24,4,9750.32,39001.28,Customer_2262,38,Mumbai,Male,Product_9,Clothing,9750.32,2025,2,Feb,2025-02
3457,1704,65,2025-07-27,2,42241.64,84483.28,Customer_1704,49,Mumbai,Male,Product_65,Beauty,42241.64,2025,7,Jul,2025-07
3458,3961,29,2026-02-12,1,49931.14,49931.14,Customer_3961,29,Bangalore,Female,Product_29,Clothing,49931.14,2026,2,Feb,2026-02
3459,3006,60,2026-05-28,1,29233.32,29233.32,Customer_3006,22,Chennai,Female,Product_60,Sports,29233.32,2026,5,May,2026-05
3460,4157,42,2025-05-16,3,8523.29,25569.87,Customer_4157,20,Delhi,Female,Product_42,Electronics,8523.29,2025,5,May,2025-05
3461,184,19,2026-08-13,4,15172.65,60690.6,Customer_184,20,Hyderabad,Male,Product_19,Beauty,15172.65,2026,8,Aug,2026-08
3462,2126,25,2026-04-02,4,13445.51,53782.04,Customer_2126,58,Delhi,Male,Product_25,Home,13445.51,2026,4,Apr,2026-04
3463,4873,26,2025-03-03,1,23214.6,23214.6,Customer_4873,59,Delhi,Female,Product_26,Home,23214.6,2025,3,Mar,2025-03
3464,1376,81,2026-02-23,4,19119.05,76476.2,Customer_1376,63,Bangalore,Female,Product_81,Sports,19119.05,2026,2,Feb,2026-02
3465,3481,27,2025-05-27,1,27547.37,27547.37,Customer_3481,47,Mumbai,Male,Product_27,Sports,27547.37,2025,5,May,2025-05
3466,2720,90,2025-10-23,4,7489.38,29957.52,Customer_2720,38,Pune,Female,Product_90,Electronics,7489.38,2025,10,Oct,2025-10
3467,2402,67,2025-06-29,3,41467.62,124402.86,Customer_2402,47,Chennai,Female,Product_67,Clothing,41467.62,2025,6,Jun,2025-06
3468,3662,50,2026-08-09,1,37746.1,37746.1,Customer_3662,49,Mumbai,Female,Product_50,Sports,37746.1,2026,8,Aug,2026-08
3469,2165,76,2025-11-12,2,245.11,490.22,Customer_2165,49,Delhi,Female,Product_76,Home,245.11,2025,11,Nov,2025-11
3470,4617,87,2025-10-19,2,16071.12,32142.24,Customer_4617,45,Bangalore,Male,Product_87,Beauty,16071.12,2025,10,Oct,2025-10
3471,32,65,2025-03-09,2,42241.64,84483.28,Customer_32,45,Chennai,Male,Product_65,Beauty,42241.64,2025,3,Mar,2025-03
3472,437,80,2025-05-19,3,12028.3,36084.9,Customer_437,29,Bangalore,Male,Product_80,Electronics,12028.3,2025,5,May,2025-05
3473,3526,68,2026-02-20,1,41179.83,41179.83,Customer_3526,18,Mumbai,Female,Product_68,Home,41179.83,2026,2,Feb,2026-02
3474,4329,91,2026-01-15,3,9608.7,28826.1,Customer_4329,23,Chennai,Male,Product_91,Beauty,9608.7,2026,1,Jan,2026-01
3475,1273,41,2025-08-13,2,15185.77,30371.54,Customer_1273,49,Bangalore,Female,Product_41,Home,15185.77,2025,8,Aug,2025-08
3476,3624,97,2025-12-12,1,17217.25,17217.25,Customer_3624,37,Mumbai,Male,Product_97,Home,17217.25,2025,12,Dec,2025-12
3477,3718,94,2026-06-14,3,19133.71,57401.13,Customer_3718,26,Pune,Male,Product_94,Clothing,19133.71,2026,6,Jun,2026-06
3478,2901,21,2025-04-29,1,18921.73,18921.73,Customer_2901,27,Pune,Female,Product_21,Electronics,18921.73,2025,4,Apr,2025-04
3479,1911,17,2026-03-31,1,15039.39,15039.39,Customer_1911,59,Delhi,Female,Product_17,Sports,15039.39,2026,3,Mar,2026-03
3480,980,72,2025-10-05,4,15015.13,60060.52,Customer_980,37,Pune,Male,Product_72,Electronics,15015.13,2025,10,Oct,2025-10
3481,3463,98,2025-06-04,3,34248.24,102744.72,Customer_3463,32,Mumbai,Female,Product_98,Home,34248.24,2025,6,Jun,2025-06
3482,3454,5,2025-05-30,3,40317.93,120953.79,Customer_3454,57,Pune,Male,Product_5,Beauty,40317.93,2025,5,May,2025-05
3483,831,23,2026-07-02,1,43854.59,43854.59,Customer_831,21,Hyderabad,Female,Product_23,Electronics,43854.59,2026,7,Jul,2026-07
3484,4609,17,2025-12-05,1,15039.39,15039.39,Customer_4609,19,Chennai,Female,Product_17,Sports,15039.39,2025,12,Dec,2025-12
3485,4015,13,2025-08-22,2,12485.08,24970.16,Customer_4015,37,Pune,Female,Product_13,Electronics,12485.08,2025,8,Aug,2025-08
3486,926,43,2025-12-08,3,20477.25,61431.75,Customer_926,61,Delhi,Male,Product_43,Home,20477.25,2025,12,Dec,2025-12
3487,4174,79,2025-08-28,4,5403.22,21612.88,Customer_4174,47,Mumbai,Male,Product_79,Electronics,5403.22,2025,8,Aug,2025-08
3488,2137,16,2025-05-06,3,43840.44,131521.32,Customer_2137,63,Mumbai,Male,Product_16,Sports,43840.44,2025,5,May,2025-05
3489,974,18,2026-07-20,4,791.19,3164.76,Customer_974,23,Bangalore,Male,Product_18,Home,791.19,2026,7,Jul,2026-07
3490,3486,76,2025-08-04,3,245.11,735.33,Customer_3486,20,Hyderabad,Male,Product_76,Home,245.11,2025,8,Aug,2025-08
3491,4633,22,2026-06-30,1,26836.66,26836.66,Customer_4633,31,Delhi,Female,Product_22,Beauty,26836.66,2026,6,Jun,2026-06
3492,1871,25,2025-07-04,1,13445.51,13445.51,Customer_1871,30,Hyderabad,Male,Product_25,Home,13445.51,2025,7,Jul,2025-07
3493,4819,73,2026-02-20,1,14958.13,14958.13,Customer_4819,30,Hyderabad,Female,Product_73,Electronics,14958.13,2026,2,Feb,2026-02
3494,4094,55,2026-01-20,1,13367.33,13367.33,Customer_4094,21,Bangalore,Female,Product_55,Home,13367.33,2026,1,Jan,2026-01
3495,4296,28,2025-04-25,3,47465.8,142397.4,Customer_4296,38,Hyderabad,Female,Product_28,Clothing,47465.8,2025,4,Apr,2025-04
3496,470,84,2026-02-20,2,48534.55,97069.1,Customer_470,38,Hyderabad,Male,Product_84,Clothing,48534.55,2026,2,Feb,2026-02
3497,4835,89,2026-05-01,2,31386.99,62773.98,Customer_4835,49,Hyderabad,Male,Product_89,Clothing,31386.99,2026,5,May,2026-05
3498,1155,17,2026-04-10,4,15039.39,60157.56,Customer_1155,31,Pune,Female,Product_17,Sports,15039.39,2026,4,Apr,2026-04
3499,4298,93,2025-11-16,4,12961.5,51846.0,Customer_4298,25,Delhi,Female,Product_93,Beauty,12961.5,2025,11,Nov,2025-11
3500,3461,44,2025-07-08,3,11767.21,35301.63,Customer_3461,18,Delhi,Male,Product_44,Sports,11767.21,2025,7,Jul,2025-07
3501,4172,38,2026-05-15,1,34408.99,34408.99,Customer_4172,37,Pune,Male,Product_38,Clothing,34408.99,2026,5,May,2026-05
3502,2951,95,2025-02-27,4,43589.34,174357.36,Customer_2951,21,Pune,Female,Product_95,Electronics,43589.34,2025,2,Feb,2025-02
3503,502,1,2025-09-02,1,9860.9,9860.9,Customer_502,60,Bangalore,Female,Product_1,Clothing,9860.9,2025,9,Sep,2025-09
3504,535,81,2026-03-27,4,19119.05,76476.2,Customer_535,42,Mumbai,Male,Product_81,Sports,19119.05,2026,3,Mar,2026-03
3505,1047,51,2025-04-17,3,5697.63,17092.89,Customer_1047,42,Chennai,Male,Product_51,Clothing,5697.63,2025,4,Apr,2025-04
3506,1534,26,2026-05-20,2,23214.6,46429.2,Customer_1534,56,Delhi,Male,Product_26,Home,23214.6,2026,5,May,2026-05
3507,1728,82,2026-04-22,1,23900.14,23900.14,Customer_1728,64,Delhi,Female,Product_82,Home,23900.14,2026,4,Apr,2026-04
3508,4332,31,2026-02-09,4,36403.6,145614.4,Customer_4332,40,Hyderabad,Female,Product_31,Electronics,36403.6,2026,2,Feb,2026-02
3509,1018,23,2026-06-11,2,43854.59,87709.18,Customer_1018,61,Bangalore,Male,Product_23,Electronics,43854.59,2026,6,Jun,2026-06
3510,4557,62,2025-10-21,3,47464.16,142392.48,Customer_4557,60,Delhi,Female,Product_62,Sports,47464.16,2025,10,Oct,2025-10
3511,1106,32,2026-03-31,3,19025.95,57077.85,Customer_1106,22,Chennai,Male,Product_32,Home,19025.95,2026,3,Mar,2026-03
3512,3952,96,2026-07-31,3,33224.76,99674.28,Customer_3952,55,Bangalore,Female,Product_96,Clothing,33224.76,2026,7,Jul,2026-07
3513,1132,65,2025-03-07,3,42241.64,126724.92,Customer_1132,60,Bangalore,Male,Product_65,Beauty,42241.64,2025,3,Mar,2025-03
3514,2819,28,2026-03-08,3,47465.8,142397.4,Customer_2819,57,Bangalore,Female,Product_28,Clothing,47465.8,2026,3,Mar,2026-03
3515,500,32,2026-02-20,2,19025.95,38051.9,Customer_500,50,Pune,Male,Product_32,Home,19025.95,2026,2,Feb,2026-02
3516,1364,83,2025-12-25,3,2419.59,7258.77,Customer_1364,44,Pune,Male,Product_83,Home,2419.59,2025,12,Dec,2025-12
3517,1445,83,2026-05-01,4,2419.59,9678.36,Customer_1445,54,Mumbai,Male,Product_83,Home,2419.59,2026,5,May,2026-05
3518,555,58,2025-11-09,4,46232.85,184931.4,Customer_555,42,Hyderabad,Male,Product_58,Home,46232.85,2025,11,Nov,2025-11
3519,2198,4,2025-07-29,2,26660.27,53320.54,Customer_2198,40,Pune,Male,Product_4,Sports,26660.27,2025,7,Jul,2025-07
3520,3112,81,2025-10-12,4,19119.05,76476.2,Customer_3112,51,Hyderabad,Male,Product_81,Sports,19119.05,2025,10,Oct,2025-10
3521,3981,2,2026-03-03,1,14385.66,14385.66,Customer_3981,30,Delhi,Female,Product_2,Electronics,14385.66,2026,3,Mar,2026-03
3522,973,54,2025-11-30,3,29989.49,89968.47,Customer_973,22,Chennai,Female,Product_54,Electronics,29989.49,2025,11,Nov,2025-11
3523,2427,53,2026-03-05,1,3729.41,3729.41,Customer_2427,18,Mumbai,Male,Product_53,Home,3729.41,2026,3,Mar,2026-03
3524,1532,10,2025-12-19,2,2693.21,5386.42,Customer_1532,47,Delhi,Male,Product_10,Sports,2693.21,2025,12,Dec,2025-12
3525,4683,6,2026-06-30,2,39609.37,79218.74,Customer_4683,22,Chennai,Female,Product_6,Beauty,39609.37,2026,6,Jun,2026-06
3526,2252,6,2025-06-13,3,39609.37,118828.11,Customer_2252,37,Chennai,Male,Product_6,Beauty,39609.37,2025,6,Jun,2025-06
3527,1339,63,2025-08-04,1,38903.86,38903.86,Customer_1339,62,Chennai,Female,Product_63,Sports,38903.86,2025,8,Aug,2025-08
3528,1795,87,2025-07-30,4,16071.12,64284.48,Customer_1795,63,Bangalore,Male,Product_87,Beauty,16071.12,2025,7,Jul,2025-07
3529,4111,56,2025-05-01,2,26475.7,52951.4,Customer_4111,51,Pune,Male,Product_56,Clothing,26475.7,2025,5,May,2025-05
3530,2488,3,2025-05-31,3,25357.17,76071.51,Customer_2488,30,Hyderabad,Male,Product_3,Beauty,25357.17,2025,5,May,2025-05
3531,4213,53,2025-09-13,1,3729.41,3729.41,Customer_4213,43,Hyderabad,Female,Product_53,Home,3729.41,2025,9,Sep,2025-09
3532,800,28,2025-01-15,4,47465.8,189863.2,Customer_800,41,Chennai,Male,Product_28,Clothing,47465.8,2025,1,Jan,2025-01
3533,966,29,2025-05-31,1,49931.14,49931.14,Customer_966,19,Pune,Male,Product_29,Clothing,49931.14,2025,5,May,2025-05
3534,4873,3,2025-11-02,4,25357.17,101428.68,Customer_4873,59,Delhi,Female,Product_3,Beauty,25357.17,2025,11,Nov,2025-11
3535,1726,79,2025-08-26,2,5403.22,10806.44,Customer_1726,35,Delhi,Male,Product_79,Electronics,5403.22,2025,8,Aug,2025-08
3536,4548,28,2025-02-26,2,47465.8,94931.6,Customer_4548,32,Pune,Female,Product_28,Clothing,47465.8,2025,2,Feb,2025-02
3537,503,32,2026-06-01,4,19025.95,76103.8,Customer_503,54,Hyderabad,Male,Product_32,Home,19025.95,2026,6,Jun,2026-06
3538,3866,70,2026-01-03,1,35116.83,35116.83,Customer_3866,36,Pune,Male,Product_70,Sports,35116.83,2026,1,Jan,2026-01
3539,2741,69,2026-05-27,2,9605.74,19211.48,Customer_2741,38,Bangalore,Female,Product_69,Beauty,9605.74,2026,5,May,2026-05
3540,3045,8,2026-05-05,4,39083.12,156332.48,Customer_3045,25,Pune,Female,Product_8,Beauty,39083.12,2026,5,May,2026-05
3541,1238,43,2026-04-15,3,20477.25,61431.75,Customer_1238,18,Bangalore,Male,Product_43,Home,20477.25,2026,4,Apr,2026-04
3542,83,16,2025-06-21,2,43840.44,87680.88,Customer_83,62,Chennai,Female,Product_16,Sports,43840.44,2025,6,Jun,2025-06
3543,1161,14,2026-01-10,3,34826.88,104480.64,Customer_1161,18,Pune,Female,Product_14,Sports,34826.88,2026,1,Jan,2026-01
3544,3402,2,2025-08-15,2,14385.66,28771.32,Customer_3402,42,Hyderabad,Male,Product_2,Electronics,14385.66,2025,8,Aug,2025-08
3545,2972,18,2025-09-06,2,791.19,1582.38,Customer_2972,22,Chennai,Male,Product_18,Home,791.19,2025,9,Sep,2025-09
3546,2322,11,2026-04-16,4,43706.96,174827.84,Customer_2322,41,Hyderabad,Male,Product_11,Sports,43706.96,2026,4,Apr,2026-04
3547,2495,54,2026-01-31,1,29989.49,29989.49,Customer_2495,32,Chennai,Female,Product_54,Electronics,29989.49,2026,1,Jan,2026-01
3548,1078,87,2025-04-12,2,16071.12,32142.24,Customer_1078,50,Bangalore,Male,Product_87,Beauty,16071.12,2025,4,Apr,2025-04
3549,1476,11,2025-11-19,4,43706.96,174827.84,Customer_1476,35,Pune,Male,Product_11,Sports,43706.96,2025,11,Nov,2025-11
3550,1787,53,2025-10-07,3,3729.41,11188.23,Customer_1787,41,Hyderabad,Male,Product_53,Home,3729.41,2025,10,Oct,2025-10
3551,3064,67,2025-08-07,4,41467.62,165870.48,Customer_3064,53,Hyderabad,Male,Product_67,Clothing,41467.62,2025,8,Aug,2025-08
3552,3603,20,2025-10-06,4,28988.14,115952.56,Customer_3603,56,Chennai,Male,Product_20,Beauty,28988.14,2025,10,Oct,2025-10
3553,3864,74,2026-02-23,4,36333.3,145333.2,Customer_3864,37,Mumbai,Female,Product_74,Home,36333.3,2026,2,Feb,2026-02
3554,3449,56,2026-02-07,3,26475.7,79427.1,Customer_3449,46,Delhi,Female,Product_56,Clothing,26475.7,2026,2,Feb,2026-02
3555,2425,81,2025-11-05,2,19119.05,38238.1,Customer_2425,44,Delhi,Male,Product_81,Sports,19119.05,2025,11,Nov,2025-11
3556,1000,86,2025-05-19,4,16295.06,65180.24,Customer_1000,19,Chennai,Male,Product_86,Clothing,16295.06,2025,5,May,2025-05
3557,4166,25,2025-08-23,3,13445.51,40336.53,Customer_4166,18,Chennai,Male,Product_25,Home,13445.51,2025,8,Aug,2025-08
3558,2615,52,2025-04-10,4,23496.56,93986.24,Customer_2615,25,Bangalore,Male,Product_52,Home,23496.56,2025,4,Apr,2025-04
3559,2110,42,2025-11-28,4,8523.29,34093.16,Customer_2110,63,Chennai,Male,Product_42,Electronics,8523.29,2025,11,Nov,2025-11
3560,2128,8,2025-11-09,3,39083.12,117249.36,Customer_2128,30,Bangalore,Female,Product_8,Beauty,39083.12,2025,11,Nov,2025-11
3561,2692,91,2025-12-30,3,9608.7,28826.1,Customer_2692,27,Delhi,Male,Product_91,Beauty,9608.7,2025,12,Dec,2025-12
3562,367,80,2025-03-30,3,12028.3,36084.9,Customer_367,44,Chennai,Female,Product_80,Electronics,12028.3,2025,3,Mar,2025-03
3563,2518,29,2025-01-05,1,49931.14,49931.14,Customer_2518,51,Mumbai,Female,Product_29,Clothing,49931.14,2025,1,Jan,2025-01
3564,3572,32,2025-04-26,4,19025.95,76103.8,Customer_3572,40,Chennai,Male,Product_32,Home,19025.95,2025,4,Apr,2025-04
3565,3215,10,2025-03-17,3,2693.21,8079.63,Customer_3215,31,Mumbai,Male,Product_10,Sports,2693.21,2025,3,Mar,2025-03
3566,3553,56,2026-06-20,1,26475.7,26475.7,Customer_3553,23,Hyderabad,Male,Product_56,Clothing,26475.7,2026,6,Jun,2026-06
3567,4051,7,2025-03-10,1,29152.05,29152.05,Customer_4051,22,Mumbai,Female,Product_7,Clothing,29152.05,2025,3,Mar,2025-03
3568,4554,47,2026-04-17,1,25518.62,25518.62,Customer_4554,36,Mumbai,Male,Product_47,Clothing,25518.62,2026,4,Apr,2026-04
3569,2440,26,2025-08-11,1,23214.6,23214.6,Customer_2440,54,Delhi,Female,Product_26,Home,23214.6,2025,8,Aug,2025-08
3570,4754,31,2026-02-17,3,36403.6,109210.8,Customer_4754,46,Chennai,Male,Product_31,Electronics,36403.6,2026,2,Feb,2026-02
3571,3680,91,2025-09-01,4,9608.7,38434.8,Customer_3680,59,Chennai,Male,Product_91,Beauty,9608.7,2025,9,Sep,2025-09
3572,4605,4,2026-01-05,3,26660.27,79980.81,Customer_4605,54,Hyderabad,Male,Product_4,Sports,26660.27,2026,1,Jan,2026-01
3573,2925,21,2025-08-08,3,18921.73,56765.19,Customer_2925,61,Pune,Male,Product_21,Electronics,18921.73,2025,8,Aug,2025-08
3574,3652,74,2025-06-07,3,36333.3,108999.9,Customer_3652,21,Mumbai,Female,Product_74,Home,36333.3,2025,6,Jun,2025-06
3575,213,98,2026-01-05,3,34248.24,102744.72,Customer_213,18,Pune,Male,Product_98,Home,34248.24,2026,1,Jan,2026-01
3576,3926,63,2025-07-23,1,38903.86,38903.86,Customer_3926,64,Hyderabad,Female,Product_63,Sports,38903.86,2025,7,Jul,2025-07
3577,2386,52,2026-05-19,4,23496.56,93986.24,Customer_2386,33,Delhi,Male,Product_52,Home,23496.56,2026,5,May,2026-05
3578,3434,58,2026-01-01,2,46232.85,92465.7,Customer_3434,27,Delhi,Female,Product_58,Home,46232.85,2026,1,Jan,2026-01
3579,2794,96,2025-04-05,3,33224.76,99674.28,Customer_2794,59,Mumbai,Male,Product_96,Clothing,33224.76,2025,4,Apr,2025-04
3580,2963,59,2026-04-01,3,27544.34,82633.02,Customer_2963,24,Pune,Male,Product_59,Home,27544.34,2026,4,Apr,2026-04
3581,4254,58,2025-12-13,4,46232.85,184931.4,Customer_4254,59,Bangalore,Female,Product_58,Home,46232.85,2025,12,Dec,2025-12
3582,1066,72,2026-01-04,4,15015.13,60060.52,Customer_1066,57,Delhi,Female,Product_72,Electronics,15015.13,2026,1,Jan,2026-01
3583,161,12,2025-01-01,3,3962.61,11887.83,Customer_161,49,Chennai,Female,Product_12,Clothing,3962.61,2025,1,Jan,2025-01
3584,204,44,2026-05-01,2,11767.21,23534.42,Customer_204,54,Delhi,Male,Product_44,Sports,11767.21,2026,5,May,2026-05
3585,2248,25,2026-01-01,1,13445.51,13445.51,Customer_2248,24,Chennai,Male,Product_25,Home,13445.51,2026,1,Jan,2026-01
3586,1589,8,2026-02-22,1,39083.12,39083.12,Customer_1589,35,Mumbai,Male,Product_8,Beauty,39083.12,2026,2,Feb,2026-02
3587,3936,23,2025-08-01,2,43854.59,87709.18,Customer_3936,53,Delhi,Male,Product_23,Electronics,43854.59,2025,8,Aug,2025-08
3588,544,33,2025-08-07,1,603.79,603.79,Customer_544,53,Delhi,Female,Product_33,Beauty,603.79,2025,8,Aug,2025-08
3589,1584,28,2026-04-03,3,47465.8,142397.4,Customer_1584,26,Chennai,Female,Product_28,Clothing,47465.8,2026,4,Apr,2026-04
3590,284,42,2025-11-28,3,8523.29,25569.87,Customer_284,55,Delhi,Male,Product_42,Electronics,8523.29,2025,11,Nov,2025-11
3591,3049,8,2026-08-16,2,39083.12,78166.24,Customer_3049,52,Pune,Female,Product_8,Beauty,39083.12,2026,8,Aug,2026-08
3592,2751,51,2025-04-03,4,5697.63,22790.52,Customer_2751,60,Hyderabad,Female,Product_51,Clothing,5697.63,2025,4,Apr,2025-04
3593,1281,89,2025-09-06,2,31386.99,62773.98,Customer_1281,48,Delhi,Female,Product_89,Clothing,31386.99,2025,9,Sep,2025-09
3594,4245,85,2025-01-27,4,35859.94,143439.76,Customer_4245,64,Chennai,Female,Product_85,Electronics,35859.94,2025,1,Jan,2025-01
3595,3217,45,2025-01-24,3,26833.09,80499.27,Customer_3217,25,Chennai,Female,Product_45,Home,26833.09,2025,1,Jan,2025-01
3596,2932,43,2026-06-25,3,20477.25,61431.75,Customer_2932,45,Mumbai,Female,Product_43,Home,20477.25,2026,6,Jun,2026-06
3597,2232,60,2026-06-17,3,29233.32,87699.96,Customer_2232,47,Chennai,Female,Product_60,Sports,29233.32,2026,6,Jun,2026-06
3598,3403,67,2025-07-06,4,41467.62,165870.48,Customer_3403,44,Bangalore,Male,Product_67,Clothing,41467.62,2025,7,Jul,2025-07
3599,152,60,2025-10-20,4,29233.32,116933.28,Customer_152,54,Mumbai,Female,Product_60,Sports,29233.32,2025,10,Oct,2025-10
3600,1998,50,2025-06-05,4,37746.1,150984.4,Customer_1998,19,Delhi,Male,Product_50,Sports,37746.1,2025,6,Jun,2025-06
3601,2163,74,2025-02-10,1,36333.3,36333.3,Customer_2163,42,Pune,Female,Product_74,Home,36333.3,2025,2,Feb,2025-02
3602,3477,84,2025-08-13,1,48534.55,48534.55,Customer_3477,52,Chennai,Male,Product_84,Clothing,48534.55,2025,8,Aug,2025-08
3603,2130,37,2026-08-05,1,1323.97,1323.97,Customer_2130,30,Delhi,Male,Product_37,Electronics,1323.97,2026,8,Aug,2026-08
3604,4635,50,2026-01-09,3,37746.1,113238.3,Customer_4635,18,Bangalore,Female,Product_50,Sports,37746.1,2026,1,Jan,2026-01
3605,2584,55,2025-08-14,4,13367.33,53469.32,Customer_2584,38,Chennai,Female,Product_55,Home,13367.33,2025,8,Aug,2025-08
3606,762,55,2025-08-05,4,13367.33,53469.32,Customer_762,18,Hyderabad,Male,Product_55,Home,13367.33,2025,8,Aug,2025-08
3607,414,32,2026-04-08,3,19025.95,57077.85,Customer_414,22,Mumbai,Female,Product_32,Home,19025.95,2026,4,Apr,2026-04
3608,387,10,2026-05-22,3,2693.21,8079.63,Customer_387,37,Hyderabad,Female,Product_10,Sports,2693.21,2026,5,May,2026-05
3609,3171,86,2025-12-03,4,16295.06,65180.24,Customer_3171,52,Delhi,Male,Product_86,Clothing,16295.06,2025,12,Dec,2025-12
3610,646,91,2026-03-03,1,9608.7,9608.7,Customer_646,58,Bangalore,Female,Product_91,Beauty,9608.7,2026,3,Mar,2026-03
3611,1090,34,2026-03-18,2,660.78,1321.56,Customer_1090,39,Delhi,Male,Product_34,Sports,660.78,2026,3,Mar,2026-03
3612,1151,26,2025-09-17,3,23214.6,69643.8,Customer_1151,45,Pune,Male,Product_26,Home,23214.6,2025,9,Sep,2025-09
3613,1970,4,2025-12-02,1,26660.27,26660.27,Customer_1970,20,Delhi,Male,Product_4,Sports,26660.27,2025,12,Dec,2025-12
